PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Kenneth Gainwell,PHI,RB,1,NE,0,0,0,10.76,47.42,0.35,1.63,11.5,0.05,0,0,0,14,54,0,4,20,0,8.29,9.92,9.1,7.4,11.4,9.4,0,0,0,3.24,6.58,-0.35,2.37,8.5,-0.05,-0.89,1.48,0.3
Isiah Pacheco,KC,RB,1,DET,0,0,0,13.47,61.3,0.5,1.16,8.97,0.06,0,0,0,8,23,0,4,31,0,10.39,11.55,10.97,5.4,9.4,7.4,0,0,0,-5.47,-38.3,-0.5,2.84,22.03,-0.06,-4.99,-2.15,-3.57
D'Andre Swift,PHI,RB,1,NE,0,0,0,9.98,43.74,0.33,2.53,17.24,0.08,0,0,0,1,3,0,1,0,0,8.56,11.09,9.83,0.3,1.3,0.8,0,0,0,-8.98,-40.74,-0.33,-1.53,-17.24,-0.08,-8.26,-9.79,-9.02
Antonio Gibson,WSH,RB,1,ARI,0,0,0,10.79,46.42,0.35,2.25,15.03,0.09,0,0,0,3,9,0,1,10,0,8.78,11.03,9.9,1.9,2.9,2.4,0,0,0,-7.79,-37.42,-0.35,-1.25,-5.03,-0.09,-6.88,-8.13,-7.5
Khalil Herbert,CHI,RB,1,GB,0,0,0,12.37,58.52,0.33,1.01,6.93,0.05,0,0,0,10,29,0,3,37,0,8.83,9.84,9.34,6.6,9.6,8.1,0,0,0,-2.37,-29.52,-0.33,1.99,30.07,-0.05,-2.23,-0.24,-1.24
Brian Robinson,WSH,RB,1,ARI,0,0,0,14.16,59.52,0.34,0.42,2.47,0.02,0,0,0,19,59,0,1,7,1,8.36,8.78,8.57,12.6,13.6,13.1,0,0,0,4.84,-0.52,-0.34,0.58,4.53,0.98,4.24,4.82,4.53
Deon Jackson,IND,RB,1,JAC,0,0,0,12.64,51.49,0.24,0.94,6.66,0.05,0,0,0,13,14,0,5,14,0,7.56,8.5,8.03,2.8,7.8,5.3,0,0,0,0.36,-37.49,-0.24,4.06,7.34,-0.05,-4.76,-0.7,-2.73
Ezekiel Elliott,NE,RB,1,PHI,0,0,0,7.17,29.74,0.32,0.77,4.54,0.03,0,0,0,7,29,0,5,14,0,5.53,6.3,5.92,4.3,9.3,6.8,0,0,0,-0.17,-0.74,-0.32,4.23,9.46,-0.03,-1.23,3,0.88
AJ Dillon,GB,RB,1,CHI,0,0,0,9.51,42.71,0.31,1.01,8.18,0.04,0,0,0,13,19,0,2,17,0,7.19,8.2,7.7,3.6,5.6,4.6,0,0,0,3.49,-23.71,-0.31,0.99,8.82,-0.04,-3.59,-2.6,-3.1
Tyler Allgeier,ATL,RB,1,CAR,0,0,0,9.42,43.47,0.27,1.15,7.41,0.06,0,0,0,15,75,0,3,19,0,7.07,8.22,7.64,9.4,12.4,10.9,0,0,0,5.58,31.53,-0.27,1.85,11.59,-0.06,2.33,4.18,3.26
Jerick McKinnon,KC,RB,1,DET,0,0,0,4.9,20.75,0.15,3.54,28.55,0.22,0,0,0,0,0,0,1,10,0,7.15,10.69,8.92,1,2,1.5,0,0,0,-4.9,-20.75,-0.15,-2.54,-18.55,-0.22,-6.15,-8.69,-7.42
Javonte Williams,DEN,RB,1,LV,0,0,0,8.5,37.54,0.26,1.1,7.95,0.06,0,0,0,13,52,0,4,5,0,6.47,7.57,7.02,5.7,9.7,7.7,0,0,0,4.5,14.46,-0.26,2.9,-2.95,-0.06,-0.77,2.13,0.68
Evan Hull,IND,RB,1,JAC,0,0,0,9.03,37.75,0.17,1.44,11.53,0.07,0,0,0,1,1,0,1,6,0,6.37,7.81,7.09,0.7,1.7,1.2,0,0,0,-8.03,-36.75,-0.17,-0.44,-5.53,-0.07,-5.67,-6.11,-5.89
Elijah Mitchell,SF,RB,1,PIT,0,0,0,9.21,42.46,0.26,0.43,2.94,0.02,0,0,0,5,10,0,0,0,0,6.22,6.65,6.44,1,1,1,0,0,0,-4.21,-32.46,-0.26,-0.43,-2.94,-0.02,-5.22,-5.65,-5.44
Kyren Williams,LA,RB,1,SEA,0,0,0,7.36,33.54,0.16,1,7.85,0.05,0,0,0,15,52,0,0,0,0,5.4,6.4,5.9,5.2,5.2,5.2,0,0,0,7.64,18.46,-0.16,-1,-7.85,-0.05,-0.2,-1.2,-0.7
Tank Bigsby,JAC,RB,1,IND,0,0,0,5.78,25.95,0.19,1.62,11.47,0.08,0,0,0,7,13,0,0,0,0,5.36,6.98,6.17,1.3,1.3,1.3,0,0,0,1.22,-12.95,-0.19,-1.62,-11.47,-0.08,-4.06,-5.68,-4.87
Jaylen Warren,PIT,RB,1,SF,0,0,0,7.29,31.95,0.18,1.14,7.64,0.04,0,0,0,3,6,0,5,12,0,5.28,6.42,5.85,1.8,6.8,4.3,0,0,0,-4.29,-25.95,-0.18,3.86,4.36,-0.04,-3.48,0.38,-1.55
Zach Charbonnet,SEA,RB,1,LA,0,0,0,5.97,26.99,0.14,1.69,11.73,0.07,0,0,0,3,11,0,0,0,0,5.13,6.82,5.98,1.1,1.1,1.1,0,0,0,-2.97,-15.99,-0.14,-1.69,-11.73,-0.07,-4.03,-5.72,-4.88
Ty Chandler,MIN,RB,1,TB,0,0,0,6.89,29.17,0.17,0.93,5.91,0.05,0,0,0,3,0,0,1,18,0,4.83,5.76,5.3,1.8,2.8,2.3,0,0,0,-3.89,-29.17,-0.17,0.07,12.09,-0.05,-3.03,-2.96,-3
Sean Tucker,TB,RB,1,MIN,0,0,0,6.28,26.18,0.15,1.25,9.32,0.06,0,0,0,5,15,0,2,9,0,4.81,6.06,5.44,2.4,4.4,3.4,0,0,0,-1.28,-11.18,-0.15,0.75,-0.32,-0.06,-2.41,-1.66,-2.03
Devin Singletary,HOU,RB,1,BAL,0,0,0,7.29,33.21,0.14,0.97,6.13,0.04,0,0,0,7,15,0,0,0,0,5.01,5.98,5.5,1.5,1.5,1.5,0,0,0,-0.29,-18.21,-0.14,-0.97,-6.13,-0.04,-3.51,-4.48,-4
Chuba Hubbard,CAR,RB,1,ATL,0,0,0,5.88,25.77,0.15,0.73,5.56,0.03,0,0,0,9,60,0,2,9,0,4.21,4.94,4.58,6.9,8.9,7.9,0,0,0,3.12,34.23,-0.15,1.27,3.44,-0.03,2.69,3.96,3.32
Zamir White,LV,RB,1,DEN,0,0,0,6.08,25.8,0.17,0.72,4.89,0.03,0,0,0,1,2,0,1,5,0,4.27,4.99,4.63,0.7,1.7,1.2,0,0,0,-5.08,-23.8,-0.17,0.28,0.11,-0.03,-3.57,-3.29,-3.43
Joshua Kelley,LAC,RB,1,MIA,0,0,0,7.04,27.81,0.13,0.57,4.14,0.03,0,0,0,16,91,0,0,0,0,4.16,4.73,4.44,9.1,9.1,9.1,0,0,0,8.96,63.19,-0.13,-0.57,-4.14,-0.03,4.94,4.37,4.65
Gus Edwards,BAL,RB,1,HOU,0,0,0,7.64,38.25,0.03,0.38,2.73,0.02,0,0,0,9,34,0,0,0,0,4.4,4.78,4.59,3.4,3.4,3.4,0,0,0,1.36,-4.25,-0.03,-0.38,-2.73,-0.02,-1,-1.38,-1.19
Tyjae Spears,TEN,RB,1,NO,0,0,0,5.86,24.88,0.1,0.86,6.16,0.04,0,0,0,3,27,0,1,1,0,3.94,4.8,4.37,2.8,3.8,3.3,0,0,0,-2.86,2.12,-0.1,0.14,-5.16,-0.04,-1.14,-1,-1.07
Salvon Ahmed,MIA,RB,1,LAC,0,0,0,3.98,17.39,0.11,1.2,8.76,0.06,0,0,0,3,11,0,0,0,0,3.64,4.84,4.24,1.1,1.1,1.1,0,0,0,-0.98,-6.39,-0.11,-1.2,-8.76,-0.06,-2.54,-3.74,-3.14
D'Onta Foreman,CHI,RB,1,GB,0,0,0,5.5,24.64,0.14,0.33,2.58,0.02,0,0,0,5,16,0,2,8,0,3.68,4.01,3.84,2.4,4.4,3.4,0,0,0,-0.5,-8.64,-0.14,1.67,5.42,-0.02,-1.28,0.39,-0.45
Roschon Johnson,CHI,RB,1,GB,0,0,0,4.64,20.02,0.11,0.68,4.91,0.03,0,0,0,5,20,0,6,35,0,3.33,4.01,3.67,5.5,11.5,8.5,0,0,0,0.36,-0.02,-0.11,5.32,30.09,-0.03,2.17,7.49,4.83
Rico Dowdle,DAL,RB,1,NYG,0,0,0,4.33,18.93,0.11,0.48,3.66,0.03,0,0,0,6,24,0,0,0,0,3.1,3.58,3.34,2.4,2.4,2.4,0,0,0,1.67,5.07,-0.11,-0.48,-3.66,-0.03,-0.7,-1.18,-0.94
Trayveon Williams,CIN,RB,1,CLE,0,0,0,3.58,15.7,0.08,0.83,5.43,0.04,0,0,0,2,7,0,0,0,0,2.83,3.66,3.24,0.7,0.7,0.7,0,0,0,-1.58,-8.7,-0.08,-0.83,-5.43,-0.04,-2.13,-2.96,-2.54
Jerome Ford,CLE,RB,1,CIN,0,0,0,4.16,17.14,0.07,0.43,3.15,0.02,0,0,0,15,36,0,0,0,0,2.57,3,2.78,3.6,3.6,3.6,0,0,0,10.84,18.86,-0.07,-0.43,-3.15,-0.02,1.03,0.6,0.82
Deuce Vaughn,DAL,RB,1,NYG,0,0,0,2.99,14.07,0.07,0.6,4.57,0.03,0,0,0,6,8,0,0,0,0,2.46,3.06,2.76,0.8,0.8,0.8,0,0,0,3.01,-6.07,-0.07,-0.6,-4.57,-0.03,-1.66,-2.26,-1.96
Matt Breida,NYG,RB,1,DAL,0,0,0,2.81,13.05,0.07,0.23,1.71,0.01,0,0,0,2,9,0,1,-3,0,1.96,2.19,2.08,0.6,1.6,1.1,0,0,0,-0.81,-4.05,-0.07,0.77,-4.71,-0.01,-1.36,-0.59,-0.98
Clyde Edwards-Helaire,KC,RB,1,DET,0,0,0,1.71,7.49,0.06,0.57,4.51,0.04,0,0,0,6,22,0,1,7,0,1.8,2.37,2.08,2.9,3.9,3.4,0,0,0,4.29,14.51,-0.06,0.43,2.49,-0.04,1.1,1.53,1.32
Chase Edmonds,TB,RB,1,MIN,0,0,0,1.44,6.26,0.04,0.62,4.73,0.03,0,0,0,2,8,0,0,0,0,1.52,2.14,1.83,0.8,0.8,0.8,0,0,0,0.56,1.74,-0.04,-0.62,-4.73,-0.03,-0.72,-1.34,-1.03
Michael Burton,DEN,RB,1,LV,0,0,0,1.19,4.99,0.03,0.49,3.72,0.03,0,0,0,0,0,0,1,3,0,1.23,1.72,1.48,0.3,1.3,0.8,0,0,0,-1.19,-4.99,-0.03,0.51,-0.72,-0.03,-0.93,-0.42,-0.68
Chris Evans,CIN,RB,1,CLE,0,0,0,0.96,4.15,0.02,0.7,4.8,0.03,0,0,0,2,12,0,1,-1,0,1.19,1.89,1.54,1.1,2.1,1.6,0,0,0,1.04,7.85,-0.02,0.3,-5.8,-0.03,-0.09,0.21,0.06
CJ Ham,MIN,RB,1,TB,0,0,0,1.35,5.65,0.04,0.4,2.77,0.02,0,0,0,0,0,0,2,7,0,1.2,1.6,1.4,0.7,2.7,1.7,0,0,0,-1.35,-5.65,-0.04,1.6,4.23,-0.02,-0.5,1.1,0.3
Ty Montgomery,NE,RB,1,PHI,0,0,0,0.55,2.38,0.01,1.06,7.48,0.05,0,0,0,1,7,0,2,9,0,1.35,2.41,1.88,1.6,3.6,2.6,0,0,0,0.45,4.62,-0.01,0.94,1.52,-0.05,0.25,1.19,0.72
Alec Ingold,MIA,RB,1,LAC,0,0,0,0.5,2.17,0.01,0.54,3.96,0.03,0,0,0,0,0,0,2,34,0,0.85,1.39,1.12,3.4,5.4,4.4,0,0,0,-0.5,-2.17,-0.01,1.46,30.04,-0.03,2.55,4.01,3.28
Anthony McFarland,PIT,RB,1,SF,0,0,0,0.58,2.34,0.01,0.46,3.18,0.02,0,0,0,0,0,0,2,11,0,0.73,1.19,0.96,1.1,3.1,2.1,0,0,0,-0.58,-2.34,-0.01,1.54,7.82,-0.02,0.37,1.91,1.14
Gary Brightwell,NYG,RB,1,DAL,0,0,0,0.89,3.74,0.02,0.23,1.59,0.01,0,0,0,1,5,0,2,6,0,0.71,0.94,0.82,1.1,3.1,2.1,0,0,0,0.11,1.26,-0.02,1.77,4.41,-0.01,0.39,2.16,1.28
Patrick Taylor,GB,RB,1,CHI,0,0,0,0.26,1.15,0.01,0.5,3.87,0.02,0,0,0,5,22,0,0,0,0,0.68,1.18,0.93,2.2,2.2,2.2,0,0,0,4.74,20.85,-0.01,-0.5,-3.87,-0.02,1.52,1.02,1.27
Jake Funk,IND,RB,1,JAC,0,0,0,0.82,3.41,0.02,0.21,1.49,0.01,0,0,0,2,10,0,1,12,0,0.67,0.88,0.78,2.2,3.2,2.7,0,0,0,1.18,6.59,-0.02,0.79,10.51,-0.01,1.53,2.32,1.93
Boston Scott,PHI,RB,1,NE,0,0,0,0.62,2.59,0.02,0.22,1.55,0.01,0,0,0,1,3,0,1,7,0,0.59,0.81,0.7,1,2,1.5,0,0,0,0.38,0.41,-0.02,0.78,5.45,-0.01,0.41,1.19,0.8
DeeJay Dallas,SEA,RB,1,LA,0,0,0,0.27,1.15,0.01,0.27,1.85,0.01,0,0,0,2,4,0,1,14,0,0.42,0.69,0.55,1.8,2.8,2.3,0,0,0,1.73,2.85,-0.01,0.73,12.15,-0.01,1.38,2.11,1.74
Giovanni Ricci,CAR,RB,1,ATL,0,0,0,0.26,1.11,0.01,0.25,1.91,0.01,0,0,0,0,0,0,1,2,0,0.42,0.67,0.54,0.2,1.2,0.7,0,0,0,-0.26,-1.11,-0.01,0.75,0.09,-0.01,-0.22,0.53,0.16
Justice Hill,BAL,RB,1,HOU,0,0,0,0.36,1.61,0,0.19,1.28,0.01,0,0,0,8,9,0,0,0,0,0.35,0.54,0.44,0.9,0.9,0.9,0,0,0,7.64,7.39,0,-0.19,-1.28,-0.01,0.55,0.36,0.46
