PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Mo Alie-Cox,IND,TE,2,HOU,0,0,0,0,0,0,1.55,18.62,0.13,0,0,0,0,0,0,1,15,0,2.64,4.19,3.42,1.5,2.5,2,0,0,0,0,0,0,-0.55,-3.62,-0.13,-1.14,-1.69,-1.42
Kylen Granson,IND,TE,2,HOU,0,0,0,0,0,0,1.8,18.16,0.13,0,0,0,0,0,0,3,16,1,2.6,4.4,3.5,7.6,10.6,9.1,0,0,0,0,0,0,1.2,-2.16,0.87,5,6.2,5.6
Donald Parham,LAC,TE,2,TEN,0,0,0,0,0,0,1.38,15.22,0.13,0,0,0,0,0,0,1,7,0,2.3,3.68,2.99,0.7,1.7,1.2,0,0,0,0,0,0,-0.38,-8.22,-0.13,-1.6,-1.98,-1.79
Will Dissly,SEA,TE,2,DET,0,0,0,0,0,0,1.01,10.75,0.08,0,0,0,0,0,0,3,35,0,1.56,2.57,2.06,3.5,6.5,5,0,0,0,0,0,0,1.99,24.25,-0.08,1.94,3.93,2.94
Isaiah Likely,BAL,TE,2,CIN,0,0,0,0,0,0,0.88,8.24,0.06,0,0,0,0,0,0,1,8,0,1.18,2.06,1.62,0.8,1.8,1.3,0,0,0,0,0,0,0.12,-0.24,-0.06,-0.38,-0.26,-0.32
Noah Gray,KC,TE,2,JAC,0,0,0,0,0,0,0.53,5.58,0.05,0,0,0,0,0,0,3,38,0,0.86,1.39,1.12,3.8,6.8,5.3,0,0,0,0,0,0,2.47,32.42,-0.05,2.94,5.41,4.18
Noah Fant,SEA,TE,2,DET,0,0,0,0,0,0,0.48,4.9,0.04,0,0,0,0,0,0,4,56,0,0.73,1.21,0.97,5.6,9.6,7.6,0,0,0,0,0,0,3.52,51.1,-0.04,4.87,8.39,6.63
Michael Mayer,LV,TE,2,BUF,0,0,0,0,0,0,0.45,4.16,0.02,0,0,0,0,0,0,1,2,0,0.54,0.99,0.76,0.2,1.2,0.7,0,0,0,0,0,0,0.55,-2.16,-0.02,-0.34,0.21,-0.07
Josiah Deguara,GB,TE,2,ATL,0,0,0,0,0,0,0.23,2.36,0.01,0,0,0,0,0,0,2,5,0,0.3,0.53,0.42,0.5,2.5,1.5,0,0,0,0,0,0,1.77,2.64,-0.01,0.2,1.97,1.08
Brevin Jordan,HOU,TE,2,IND,0,0,0,0,0,0,0.22,2.22,0.02,0,0,0,0,0,0,2,27,0,0.34,0.56,0.45,2.7,4.7,3.7,0,0,0,0,0,0,1.78,24.78,-0.02,2.36,4.14,3.25
Jonnu Smith,ATL,TE,2,GB,0,0,0,0,0,0,0.17,1.69,0.02,0,0,0,0,0,0,4,47,0,0.29,0.46,0.38,4.7,8.7,6.7,0,0,0,0,0,0,3.83,45.31,-0.02,4.41,8.24,6.32
George Kittle,SF,TE,2,LA,0,0,0,0.3,1.44,0.01,3.83,44.26,0.36,0,0,0,0,0,0,3,30,0,6.79,10.62,8.7,3,6,4.5,0,0,0,-0.3,-1.44,-0.01,-0.83,-14.26,-0.36,-3.79,-4.62,-4.2
Darren Waller,NYG,TE,2,ARI,0,0,0,0,0,0,3.92,45.43,0.26,0,0,0,0,0,0,6,76,0,6.1,10.02,8.06,7.6,13.6,10.6,0,0,0,0,0,0,2.08,30.57,-0.26,1.5,3.58,2.54
Tyler Higbee,LA,TE,2,SF,0,0,0,0,0,0,4.28,37.27,0.28,0,0,0,0,0,0,3,12,0,5.41,9.69,7.55,1.2,4.2,2.7,0,0,0,0,0,0,-1.28,-25.27,-0.28,-4.21,-5.49,-4.85
Zach Ertz,ARI,TE,2,NYG,0,0,0,0,0,0,3.6,34.53,0.18,0,0,0,0,0,0,6,56,0,4.53,8.13,6.33,5.6,11.6,8.6,0,0,0,0,0,0,2.4,21.47,-0.18,1.07,3.47,2.27
Logan Thomas,WSH,TE,2,DEN,0,0,0,0,0,0,3.56,32.73,0.2,0,0,0,0,0,0,2,22,1,4.47,8.03,6.25,8.2,10.2,9.2,0,0,0,0,0,0,-1.56,-10.73,0.8,3.73,2.17,2.95
Jake Ferguson,DAL,TE,2,NYJ,0,0,0,0,0,0,2.68,26.07,0.2,0,0,0,0,0,0,3,11,1,3.81,6.49,5.15,7.1,10.1,8.6,0,0,0,0,0,0,0.32,-15.07,0.8,3.29,3.61,3.45
Trey McBride,ARI,TE,2,NYG,0,0,0,0,0,0,2.12,22.56,0.11,0,0,0,0,0,0,2,32,0,2.92,5.04,3.98,3.2,5.2,4.2,0,0,0,0,0,0,-0.12,9.44,-0.11,0.28,0.16,0.22
Tyler Conklin,NYJ,TE,2,DAL,0,0,0,0,0,0,2.22,20.99,0.09,0,0,0,0,0,0,5,50,0,2.64,4.86,3.75,5,10,7.5,0,0,0,0,0,0,2.78,29.01,-0.09,2.36,5.14,3.75
Cole Turner,WSH,TE,2,DEN,0,0,0,0,0,0,0.81,8.28,0.05,0,0,0,0,0,0,2,21,0,1.13,1.94,1.54,2.1,4.1,3.1,0,0,0,0,0,0,1.19,12.72,-0.05,0.97,2.16,1.57
Luke Schoonmaker,DAL,TE,2,NYJ,0,0,0,0,0,0,0.45,4.44,0.03,0,0,0,0,0,0,1,1,1,0.62,1.07,0.84,6.1,7.1,6.6,0,0,0,0,0,0,0.55,-3.44,0.97,5.48,6.03,5.76
John Bates,WSH,TE,2,DEN,0,0,0,0,0,0,0.21,2.11,0.01,0,0,0,0,0,0,3,46,0,0.27,0.48,0.38,4.6,7.6,6.1,0,0,0,0,0,0,2.79,43.89,-0.01,4.33,7.12,5.72
Hunter Henry,NE,TE,2,MIA,0,0,0,0,0,0,3.09,33.37,0.29,0,0,0,0,0,0,6,52,1,5.08,8.17,6.62,11.2,17.2,14.2,0,0,0,0,0,0,2.91,18.63,0.71,6.12,9.03,7.57
Mike Gesicki,NE,TE,2,MIA,0,0,0,0,0,0,1.69,17.05,0.14,0,0,0,0,0,0,5,36,0,2.54,4.23,3.38,3.6,8.6,6.1,0,0,0,0,0,0,3.31,18.95,-0.14,1.06,4.37,2.72
Durham Smythe,MIA,TE,2,NE,0,0,0,0,0,0,1.51,13.58,0.13,0,0,0,0,0,0,3,23,0,2.14,3.65,2.9,2.3,5.3,3.8,0,0,0,0,0,0,1.49,9.42,-0.13,0.16,1.65,0.9
Pat Freiermuth,PIT,TE,2,CLE,0,0,0,0,0,0,4.13,41.5,0.23,0,0,0,0,0,0,1,2,0,5.53,9.66,7.6,0.2,1.2,0.7,0,0,0,0,0,0,-3.13,-39.5,-0.23,-5.33,-8.46,-6.9
David Njoku,CLE,TE,2,PIT,0,0,0,0,0,0,3.03,33.63,0.25,0,0,0,0,0,0,4,48,0,4.86,7.89,6.38,4.8,8.8,6.8,0,0,0,0,0,0,0.97,14.37,-0.25,-0.06,0.91,0.42
Juwan Johnson,NO,TE,2,CAR,0,0,0,0,0,0,3.05,32.87,0.24,0,0,0,0,0,0,2,13,0,4.73,7.78,6.26,1.3,3.3,2.3,0,0,0,0,0,0,-1.05,-19.87,-0.24,-3.43,-4.48,-3.96
Hayden Hurst,CAR,TE,2,NO,0,0,0,0,0,0,3.26,27.17,0.19,0,0,0,0,0,0,3,20,0,3.86,7.12,5.49,2,5,3.5,0,0,0,0,0,0,-0.26,-7.17,-0.19,-1.86,-2.12,-1.99
Taysom Hill,NO,TE,2,CAR,0,0,0,2.33,10.94,0.1,0.92,9.26,0.07,8,0,0,9,75,0,1,-1,0,3.04,3.96,3.5,7.72,8.72,8.22,8,0,0,6.67,64.06,-0.1,0.08,-10.26,-0.07,4.68,4.76,4.72
Jordan Akins,CLE,TE,2,PIT,0,0,0,0,0,0,0.39,4.38,0.03,0,0,0,0,0,0,1,2,0,0.62,1.01,0.82,0.2,1.2,0.7,0,0,0,0,0,0,0.61,-2.38,-0.03,-0.42,0.19,-0.12
Foster Moreau,NO,TE,2,CAR,0,0,0,0,0,0,0.2,2.29,0.02,0,0,0,0,0,0,2,20,0,0.35,0.55,0.45,2,4,3,0,0,0,0,0,0,1.8,17.71,-0.02,1.65,3.45,2.55
