PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Dawson Knox,BUF,TE,3,WSH,0,0,0,0,0,0,2.89,29.58,0.25,0,0,0,0,0,0,1,11,0,4.46,7.35,5.9,1.1,2.1,1.6,0,0,0,0,0,0,-1.89,-18.58,-0.25,-3.36,-5.25,-4.3
Chigoziem Okonkwo,TEN,TE,3,CLE,0,0,0,0,0,0,2.86,34.69,0.14,0,0,0,0,0,0,3,7,0,4.31,7.17,5.74,0.7,3.7,2.2,0,0,0,0,0,0,0.14,-27.69,-0.14,-3.61,-3.47,-3.54
Luke Musgrave,GB,TE,3,NO,0,0,0,0,0,0,2.65,28.79,0.21,0,0,0,0,0,0,6,49,0,4.14,6.79,5.46,4.9,10.9,7.9,0,0,0,0,0,0,3.35,20.21,-0.21,0.76,4.11,2.44
Juwan Johnson,NO,TE,3,GB,0,0,0,0,0,0,2.76,28.62,0.17,0,0,0,0,0,0,2,12,0,3.88,6.64,5.26,1.2,3.2,2.2,0,0,0,0,0,0,-0.76,-16.62,-0.17,-2.68,-3.44,-3.06
Durham Smythe,MIA,TE,3,DEN,0,0,0,0,0,0,2.22,22.4,0.18,0,0,0,0,0,0,1,15,0,3.32,5.54,4.43,1.5,2.5,2,0,0,0,0,0,0,-1.22,-7.4,-0.18,-1.82,-3.04,-2.43
John Bates,WSH,TE,3,BUF,0,0,0,0,0,0,2.63,24.29,0.14,0,0,0,0,0,0,2,12,0,3.27,5.9,4.58,1.2,3.2,2.2,0,0,0,0,0,0,-0.63,-12.29,-0.14,-2.07,-2.7,-2.38
Tyler Conklin,NYJ,TE,3,NE,0,0,0,0,0,0,2.28,22.02,0.13,0,0,0,0,0,0,3,26,0,2.98,5.26,4.12,2.6,5.6,4.1,0,0,0,0,0,0,0.72,3.98,-0.13,-0.38,0.34,-0.02
Kylen Granson,IND,TE,3,BAL,0,0,0,0,0,0,2.1,20.82,0.13,0,0,0,0,0,0,2,9,0,2.86,4.96,3.91,0.9,2.9,1.9,0,0,0,0,0,0,-0.1,-11.82,-0.13,-1.96,-2.06,-2.01
Jonnu Smith,ATL,TE,3,DET,0,0,0,0,0,0,1.42,15.07,0.14,0,0,0,0,0,0,5,37,0,2.35,3.77,3.06,3.7,8.7,6.2,0,0,0,0,0,0,3.58,21.93,-0.14,1.35,4.93,3.14
Mike Gesicki,NE,TE,3,NYJ,0,0,0,0,0,0,1.7,16.89,0.1,0,0,0,0,0,0,1,18,0,2.29,3.99,3.14,1.8,2.8,2.3,0,0,0,0,0,0,-0.7,1.11,-0.1,-0.49,-1.19,-0.84
Isaiah Likely,BAL,TE,3,IND,0,0,0,0,0,0,1.31,12.68,0.12,0,0,0,0,0,0,1,20,0,1.99,3.3,2.64,2,3,2.5,0,0,0,0,0,0,-0.31,7.32,-0.12,0.01,-0.3,-0.15
Josh Oliver,MIN,TE,3,LAC,0,0,0,0,0,0,1.07,10.74,0.1,0,0,0,0,0,0,2,4,1,1.67,2.74,2.2,6.4,8.4,7.4,0,0,0,0,0,0,0.93,-6.74,0.9,4.73,5.66,5.2
Andrew Ogletree,IND,TE,3,BAL,0,0,0,0,0,0,1.03,10.69,0.07,0,0,0,0,0,0,1,11,0,1.49,2.52,2,1.1,2.1,1.6,0,0,0,0,0,0,-0.03,0.31,-0.07,-0.39,-0.42,-0.4
Harrison Bryant,CLE,TE,3,TEN,0,0,0,0,0,0,0.98,10.04,0.07,0,0,0,2,4,0,0,0,0,1.42,2.4,1.91,0.4,0.4,0.4,0,0,0,2,4,0,-0.98,-10.04,-0.07,-1.02,-2,-1.51
Donald Parham,LAC,TE,3,MIN,0,0,0,0,0,0,0.77,8.46,0.09,0,0,0,0,0,0,2,4,2,1.39,2.16,1.78,12.4,14.4,13.4,0,0,0,0,0,0,1.23,-4.46,1.91,11.01,12.24,11.62
Cole Turner,WSH,TE,3,BUF,0,0,0,0,0,0,1.03,9.43,0.06,0,0,0,0,0,0,4,35,0,1.3,2.33,1.82,3.5,7.5,5.5,0,0,0,0,0,0,2.97,25.57,-0.06,2.2,5.17,3.68
Brevin Jordan,HOU,TE,3,JAC,0,0,0,0,0,0,0.85,9.08,0.06,0,0,0,0,0,0,2,13,1,1.27,2.12,1.7,7.3,9.3,8.3,0,0,0,0,0,0,1.15,3.92,0.94,6.03,7.18,6.6
MyCole Pruitt,ATL,TE,3,DET,0,0,0,0,0,0,0.39,4.25,0.04,0,0,0,0,0,0,1,10,0,0.66,1.05,0.86,1,2,1.5,0,0,0,0,0,0,0.61,5.75,-0.04,0.34,0.95,0.64
Luke Farrell,JAC,TE,3,HOU,0,0,0,0,0,0,0.24,2.39,0.02,0,0,0,0,0,0,1,4,0,0.36,0.6,0.48,0.4,1.4,0.9,0,0,0,0,0,0,0.76,1.61,-0.02,0.04,0.8,0.42
Jimmy Graham,NO,TE,3,GB,0,0,0,0,0,0,0.19,1.81,0.01,0,0,0,0,0,0,1,8,1,0.24,0.43,0.34,6.8,7.8,7.3,0,0,0,0,0,0,0.81,6.19,0.99,6.56,7.37,6.96
Pharaoh Brown,NE,TE,3,NYJ,0,0,0,0,0,0,0.21,1.89,0.01,0,0,0,0,0,0,2,71,1,0.25,0.46,0.36,13.1,15.1,14.1,0,0,0,0,0,0,1.79,69.11,0.99,12.85,14.64,13.74
CJ Uzomah,NYJ,TE,3,NE,0,0,0,0,0,0,0.18,1.79,0.01,0,0,0,0,0,0,1,9,0,0.24,0.42,0.33,0.9,1.9,1.4,0,0,0,0,0,0,0.82,7.21,-0.01,0.66,1.48,1.07
Travis Kelce,KC,TE,3,CHI,0,0,0,0,0,0,7.18,82.57,0.82,0,0,0,0,0,0,7,69,1,13.18,20.36,16.77,12.9,19.9,16.4,0,0,0,0,0,0,-0.18,-13.57,0.18,-0.28,-0.46,-0.37
Hayden Hurst,CAR,TE,3,SEA,0,0,0,0,0,0,3.59,37.04,0.21,0,0,0,0,0,0,1,11,0,4.96,8.55,6.76,1.1,2.1,1.6,0,0,0,0,0,0,-2.59,-26.04,-0.21,-3.86,-6.45,-5.15
Zach Ertz,ARI,TE,3,DAL,0,0,0,0,0,0,3.78,34.55,0.15,0,0,0,0,0,0,2,6,0,4.35,8.13,6.24,0.6,2.6,1.6,0,0,0,0,0,0,-1.78,-28.55,-0.15,-3.75,-5.53,-4.64
Cole Kmet,CHI,TE,3,KC,0,0,0,0,0,0,2.83,29.62,0.21,0,0,0,0,0,0,2,22,0,4.22,7.05,5.64,2.2,4.2,3.2,0,0,0,0,0,0,-0.83,-7.62,-0.21,-2.02,-2.85,-2.43
Noah Fant,SEA,TE,3,CAR,0,0,0,0,0,0,2.82,28.31,0.18,0,0,0,0,0,0,4,41,0,3.91,6.73,5.32,4.1,8.1,6.1,0,0,0,0,0,0,1.18,12.69,-0.18,0.19,1.37,0.78
Jake Ferguson,DAL,TE,3,ARI,0,0,0,0,0,0,2.56,24.84,0.25,0,0,0,0,0,0,5,48,0,3.98,6.54,5.26,4.8,9.8,7.3,0,0,0,0,0,0,2.44,23.16,-0.25,0.82,3.26,2.04
Trey McBride,ARI,TE,3,DAL,0,0,0,0,0,0,2.13,21.71,0.09,0,0,0,0,0,0,1,2,0,2.71,4.84,3.78,0.2,1.2,0.7,0,0,0,0,0,0,-1.13,-19.71,-0.09,-2.51,-3.64,-3.08
Colby Parkinson,SEA,TE,3,CAR,0,0,0,0,0,0,1.51,15.96,0.1,0,0,0,0,0,0,3,38,0,2.2,3.71,2.96,3.8,6.8,5.3,0,0,0,0,0,0,1.49,22.04,-0.1,1.6,3.09,2.34
Noah Gray,KC,TE,3,CHI,0,0,0,0,0,0,0.55,5.57,0.05,0,0,0,0,0,0,1,9,0,0.86,1.41,1.14,0.9,1.9,1.4,0,0,0,0,0,0,0.45,3.43,-0.05,0.04,0.49,0.26
Peyton Hendershot,DAL,TE,3,ARI,0,0,0,0,0,0,0.46,4.64,0.05,0,0,0,0,0,0,1,3,0,0.76,1.22,0.99,0.3,1.3,0.8,0,0,0,0,0,0,0.54,-1.64,-0.05,-0.46,0.08,-0.19
Tommy Tremble,CAR,TE,3,SEA,0,0,0,0,0,0,0.21,2.4,0.01,0,0,0,0,0,0,1,15,0,0.3,0.51,0.4,1.5,2.5,2,0,0,0,0,0,0,0.79,12.6,-0.01,1.2,1.99,1.6
Ian Thomas,CAR,TE,3,SEA,0,0,0,0,0,0,0.21,2.31,0.01,0,0,0,0,0,0,1,8,0,0.29,0.5,0.39,0.8,1.8,1.3,0,0,0,0,0,0,0.79,5.69,-0.01,0.51,1.3,0.9
Pat Freiermuth,PIT,TE,3,LV,0,0,0,0,0,0,3.87,35.49,0.26,0,0,0,0,0,0,3,41,1,5.11,8.98,7.04,10.1,13.1,11.6,0,0,0,0,0,0,-0.87,5.51,0.74,4.99,4.12,4.56
Dallas Goedert,PHI,TE,3,TB,0,0,0,0,0,0,3.77,41.29,0.22,0,0,0,0,0,0,5,41,0,5.45,9.22,7.34,4.1,9.1,6.6,0,0,0,0,0,0,1.23,-0.29,-0.22,-1.35,-0.12,-0.74
Tyler Higbee,LA,TE,3,CIN,0,0,0,0,0,0,3.65,31.11,0.25,0,0,0,0,0,0,5,71,0,4.61,8.26,6.44,7.1,12.1,9.6,0,0,0,0,0,0,1.35,39.89,-0.25,2.49,3.84,3.16
Cade Otton,TB,TE,3,PHI,0,0,0,0,0,0,2.74,26.12,0.17,0,0,0,0,0,0,1,16,0,3.63,6.37,5,1.6,2.6,2.1,0,0,0,0,0,0,-1.74,-10.12,-0.17,-2.03,-3.77,-2.9
Drew Sample,CIN,TE,3,LA,0,0,0,0,0,0,2.05,17.74,0.16,0,0,0,0,0,0,1,7,0,2.73,4.78,3.76,0.7,1.7,1.2,0,0,0,0,0,0,-1.05,-10.74,-0.16,-2.03,-3.08,-2.55
Mitchell Wilcox,CIN,TE,3,LA,0,0,0,0,0,0,1.68,15.67,0.14,0,0,0,0,0,0,2,10,0,2.41,4.09,3.25,1,3,2,0,0,0,0,0,0,0.32,-5.67,-0.14,-1.41,-1.09,-1.25
Jack Stoll,PHI,TE,3,TB,0,0,0,0,0,0,0.21,1.92,0.01,0,0,0,0,0,0,1,6,0,0.25,0.46,0.36,0.6,1.6,1.1,0,0,0,0,0,0,0.79,4.08,-0.01,0.35,1.14,0.75
